Id,Date,Quantity
72042,2014-06-09,13.0
72042,2014-06-16,19.0
72042,2014-06-23,4.0
72042,2014-06-30,28.0
72042,2014-07-07,16.0
72042,2014-07-14,12.0
72042,2014-07-21,378.0
72042,2014-07-28,16.0
72042,2014-08-04,12.0
72042,2014-08-11,6.0
72042,2014-08-18,14.0
72042,2014-08-25,50.0
72042,2014-09-01,20.0
72042,2014-09-08,6.0
72042,2014-09-15,428.0
72042,2014-09-22,9.0
72042,2014-09-29,30.0
72042,2014-10-06,22.0
72042,2014-10-13,13.0
72042,2014-10-20,54.0
72042,2014-10-27,391.0
72042,2014-11-03,17.0
72042,2014-11-10,27.0
72042,2014-11-17,21.0
72042,2014-11-24,1.0
72042,2014-12-01,13.0
72042,2014-12-08,10.0
72042,2014-12-15,22.0
72042,2014-12-22,10.0
72042,2014-12-29,21.0
72042,2015-01-05,20.0
72042,2015-01-12,28.0
72042,2015-01-19,16.0
72042,2015-01-26,29.0
72042,2015-02-02,454.0
72042,2015-02-09,4.0
72042,2015-02-16,18.0
72042,2015-02-23,43.0
72042,2015-03-02,45.0
72042,2015-03-09,15.0
72042,2015-03-16,158.0
72042,2015-03-23,4.0
72042,2015-03-30,16.0
72042,2015-04-06,16.0
72042,2015-04-13,9.0
72042,2015-04-20,13.0
72042,2015-04-27,34.0
72042,2015-05-04,9.0
72042,2015-05-11,4.0
72042,2015-05-18,20.0
72042,2015-05-25,14.0
72042,2015-06-01,10.0
72042,2015-06-08,14.0
72042,2015-06-15,15.0
72042,2015-06-22,13.0
72042,2015-06-29,9.0
72042,2015-07-06,8.0
72042,2015-07-13,7.0
72042,2015-07-20,29.0
72042,2015-07-27,23.0
72042,2015-08-03,5.0
72042,2015-08-10,11.0
72042,2015-08-17,17.0
72042,2015-08-24,19.0
72042,2015-08-31,9.0
72042,2015-09-07,34.0
72042,2015-09-14,20.0
72042,2015-09-21,10.0
72042,2015-09-28,51.0
72042,2015-10-05,17.0
72042,2015-10-12,100.0
72042,2015-10-19,16.0
72042,2015-10-26,431.0
72042,2015-11-02,51.0
72042,2015-11-09,54.0
72042,2015-11-16,25.0
72042,2015-11-23,8.0
72042,2015-11-30,18.0
72042,2015-12-07,16.0
72042,2015-12-14,193.0
72042,2015-12-21,3.0
72042,2015-12-28,35.0
72042,2016-01-04,87.0
72042,2016-01-11,26.0
72042,2016-01-18,84.0
72042,2016-01-25,20.0
72042,2016-02-01,23.0
72042,2016-02-08,0.0
72042,2016-02-15,20.0
72042,2016-02-22,27.0
72042,2016-02-29,17.0
72042,2016-03-07,23.0
72042,2016-03-14,11.0
72042,2016-03-21,10.0
72042,2016-03-28,17.0
72042,2016-04-04,9.0
72042,2016-04-11,15.0
72042,2016-04-18,5.0
72042,2016-04-25,12.0
72042,2016-05-02,2.0
72042,2016-05-09,10.0
72042,2016-05-16,0.0
72042,2016-05-23,5.0
72042,2016-05-30,16.0
72042,2016-06-06,6.0
72042,2016-06-13,2.0
72042,2016-06-20,35.0
72042,2016-06-27,10.0
72042,2016-07-04,96.0
72042,2016-07-11,3.0
72042,2016-07-18,19.0
72042,2016-07-25,12.0
72042,2016-08-01,166.0
72042,2016-08-08,2.0
72042,2016-08-15,17.0
72042,2016-08-22,19.0
72042,2016-08-29,6.0
72042,2016-09-05,41.0
72042,2016-09-12,2.0
72042,2016-09-19,6.0
72042,2016-09-26,62.0
72042,2016-10-03,12.0
72042,2016-10-10,57.0
72042,2016-10-17,5.0
72042,2016-10-24,25.0
72042,2016-10-31,42.0
72042,2016-11-07,24.0
72042,2016-11-14,11.0
72042,2016-11-21,17.0
72042,2016-11-28,13.0
72042,2016-12-05,64.0
72042,2016-12-12,6.0
72042,2016-12-19,36.0
72042,2016-12-26,6.0
72042,2017-01-02,35.0
72042,2017-01-09,8.0
72042,2017-01-16,130.0
72042,2017-01-23,18.0
72042,2017-01-30,47.0
72042,2017-02-06,11.0
72042,2017-02-13,17.0
72042,2017-02-20,416.0
72042,2017-02-27,25.0
72042,2017-03-06,6.0
72042,2017-03-13,3.0
72042,2017-03-20,23.0
72042,2017-03-27,17.0
72042,2017-04-03,0.0
72042,2017-04-10,14.0
72042,2017-04-17,7.0
72042,2017-04-24,72.0
72042,2017-05-01,0.0
72042,2017-05-08,18.0
72042,2017-05-15,14.0
72042,2017-05-22,95.0
72042,2017-05-29,4.0
72042,2017-06-05,173.0
72042,2017-06-12,0.0
72042,2017-06-19,74.0
72042,2017-06-26,8.0
72042,2017-07-03,1024.0
72042,2017-07-10,235.0
72042,2017-07-17,4.0
72042,2017-07-24,500.0
72042,2017-07-31,4.0
72042,2017-08-07,8.0
72042,2017-08-14,8.0
72042,2017-08-21,10.0
72042,2017-08-28,1.0
72042,2017-09-04,2.0
72042,2017-09-11,4.0
72042,2017-09-18,0.0
72042,2017-09-25,11.0
72042,2017-10-02,4.0
72042,2017-10-09,6.0
72042,2017-10-16,3.0
72042,2017-10-23,5.0
72042,2017-10-30,1.0
72042,2017-11-06,4.0
72042,2017-11-13,4.0
72042,2017-11-20,211.0
72042,2017-11-27,2.0
72042,2017-12-04,6.0
72042,2017-12-11,2.0
72042,2017-12-18,0.0
72042,2017-12-25,2.0
72042,2018-01-01,10.0
72042,2018-01-08,1.0
72042,2018-01-15,0.0
72042,2018-01-22,3.0
72042,2018-01-29,8.0
72042,2018-02-05,2.0
72042,2018-02-12,2.0
73018,2012-12-31,10.0
73018,2013-01-07,32.0
73018,2013-01-14,109.0
73018,2013-01-21,30.0
73018,2013-01-28,128.0
73018,2013-02-04,54.0
73018,2013-02-11,14.0
73018,2013-02-18,13.0
73018,2013-02-25,10.0
73018,2013-03-04,22.0
73018,2013-03-11,48.0
73018,2013-03-18,2.0
73018,2013-03-25,38.0
73018,2013-04-01,32.0
73018,2013-04-08,11.0
73018,2013-04-15,2.0
73018,2013-04-22,34.0
73018,2013-04-29,41.0
73018,2013-05-06,131.0
73018,2013-05-13,53.0
73018,2013-05-20,64.0
73018,2013-05-27,13.0
73018,2013-06-03,122.0
73018,2013-06-10,31.0
73018,2013-06-17,50.0
73018,2013-06-24,29.0
73018,2013-07-01,76.0
73018,2013-07-08,38.0
73018,2013-07-15,56.0
73018,2013-07-22,41.0
73018,2013-07-29,82.0
73018,2013-08-05,90.0
73018,2013-08-12,49.0
73018,2013-08-19,123.0
73018,2013-08-26,75.0
73018,2013-09-02,31.0
73018,2013-09-09,44.0
73018,2013-09-16,64.0
73018,2013-09-23,38.0
73018,2013-09-30,68.0
73018,2013-10-07,45.0
73018,2013-10-14,28.0
73018,2013-10-21,10.0
73018,2013-10-28,175.0
73018,2013-11-04,49.0
73018,2013-11-11,18.0
73018,2013-11-18,125.0
73018,2013-11-25,65.0
73018,2013-12-02,89.0
73018,2013-12-09,68.0
73018,2013-12-16,13.0
73018,2013-12-23,78.0
73018,2013-12-30,681.0
73018,2014-01-06,33.0
73018,2014-01-13,33.0
73018,2014-01-20,62.0
73018,2014-01-27,42.0
73018,2014-02-03,10.0
73018,2014-02-10,13.0
73018,2014-02-17,13.0
73018,2014-02-24,19.0
73018,2014-03-03,2.0
73018,2014-03-10,80.0
73018,2014-03-17,28.0
73018,2014-03-24,47.0
73018,2014-03-31,50.0
73018,2014-04-07,16.0
73018,2014-04-14,14.0
73018,2014-04-21,59.0
73018,2014-04-28,14.0
73018,2014-05-05,30.0
73018,2014-05-12,39.0
73018,2014-05-19,30.0
73018,2014-05-26,7.0
73018,2014-06-02,42.0
73018,2014-06-09,22.0
73018,2014-06-16,37.0
73018,2014-06-23,9.0
73018,2014-06-30,19.0
73018,2014-07-07,12.0
73018,2014-07-14,13.0
73018,2014-07-21,23.0
73018,2014-07-28,53.0
73018,2014-08-04,10.0
73018,2014-08-11,15.0
73018,2014-08-18,32.0
73018,2014-08-25,119.0
73018,2014-09-01,8.0
73018,2014-09-08,2.0
73018,2014-09-15,50.0
73018,2014-09-22,691.0
73018,2014-09-29,35.0
73018,2014-10-06,17.0
73018,2014-10-13,53.0
73018,2014-10-20,136.0
73018,2014-10-27,110.0
73018,2014-11-03,557.0
73018,2014-11-10,126.0
73018,2014-11-17,211.0
73018,2014-11-24,125.0
73018,2014-12-01,46.0
73018,2014-12-08,85.0
73018,2014-12-15,26.0
73018,2014-12-22,11.0
73018,2014-12-29,24.0
73018,2015-01-05,39.0
73018,2015-01-12,15.0
73018,2015-01-19,90.0
73018,2015-01-26,25.0
73018,2015-02-02,25.0
73018,2015-02-09,26.0
73018,2015-02-16,14.0
73018,2015-02-23,11.0
73018,2015-03-02,6.0
73018,2015-03-09,33.0
73018,2015-03-16,27.0
73018,2015-03-23,5.0
73018,2015-03-30,58.0
73018,2015-04-06,13.0
73018,2015-04-13,15.0
73018,2015-04-20,33.0
73018,2015-04-27,34.0
73018,2015-05-04,98.0
73018,2015-05-11,44.0
73018,2015-05-18,19.0
73018,2015-05-25,32.0
73018,2015-06-01,50.0
73018,2015-06-08,52.0
73018,2015-06-15,45.0
73018,2015-06-22,22.0
73018,2015-06-29,65.0
73018,2015-07-06,96.0
73018,2015-07-13,24.0
73018,2015-07-20,23.0
73018,2015-07-27,124.0
73018,2015-08-03,31.0
73018,2015-08-10,51.0
73018,2015-08-17,104.0
73018,2015-08-24,77.0
73018,2015-08-31,21.0
73018,2015-09-07,12.0
73018,2015-09-14,73.0
73018,2015-09-21,51.0
73018,2015-09-28,182.0
73018,2015-10-05,87.0
73018,2015-10-12,250.0
73018,2015-10-19,60.0
73018,2015-10-26,37.0
73018,2015-11-02,22.0
73018,2015-11-09,115.0
73018,2015-11-16,426.0
73018,2015-11-23,17.0
73018,2015-11-30,78.0
73018,2015-12-07,90.0
73018,2015-12-14,101.0
73018,2015-12-21,28.0
73018,2015-12-28,53.0
73018,2016-01-04,95.0
73018,2016-01-11,98.0
73018,2016-01-18,89.0
73018,2016-01-25,39.0
73018,2016-02-01,203.0
73018,2016-02-08,9.0
73018,2016-02-15,200.0
73018,2016-02-22,37.0
73018,2016-02-29,1069.0
73018,2016-03-07,34.0
73018,2016-03-14,47.0
73018,2016-03-21,45.0
73018,2016-03-28,50.0
73018,2016-04-04,23.0
73018,2016-04-11,53.0
73018,2016-04-18,79.0
73018,2016-04-25,15.0
73018,2016-05-02,63.0
73018,2016-05-09,26.0
73018,2016-05-16,43.0
73018,2016-05-23,86.0
73018,2016-05-30,517.0
73018,2016-06-06,132.0
73018,2016-06-13,36.0
73018,2016-06-20,76.0
73018,2016-06-27,14.0
73018,2016-07-04,100.0
73018,2016-07-11,17.0
73018,2016-07-18,76.0
73018,2016-07-25,26.0
73018,2016-08-01,141.0
73018,2016-08-08,25.0
73018,2016-08-15,113.0
73018,2016-08-22,102.0
73018,2016-08-29,166.0
73018,2016-09-05,46.0
73018,2016-09-12,15.0
73018,2016-09-19,41.0
73018,2016-09-26,109.0
73018,2016-10-03,46.0
73018,2016-10-10,133.0
73018,2016-10-17,3.0
73018,2016-10-24,22.0
73018,2016-10-31,50.0
73018,2016-11-07,125.0
73018,2016-11-14,60.0
73018,2016-11-21,207.0
73018,2016-11-28,49.0
73018,2016-12-05,120.0
73018,2016-12-12,20.0
73018,2016-12-19,31.0
73018,2016-12-26,24.0
73018,2017-01-02,290.0
73018,2017-01-09,85.0
73018,2017-01-16,46.0
73018,2017-01-23,82.0
73018,2017-01-30,149.0
73018,2017-02-06,45.0
73018,2017-02-13,264.0
73018,2017-02-20,20.0
73018,2017-02-27,34.0
73018,2017-03-06,31.0
73018,2017-03-13,11.0
73018,2017-03-20,162.0
73018,2017-03-27,89.0
73018,2017-04-03,29.0
73018,2017-04-10,41.0
73018,2017-04-17,31.0
73018,2017-04-24,75.0
73018,2017-05-01,12.0
73018,2017-05-08,4.0
73018,2017-05-15,171.0
73018,2017-05-22,35.0
73018,2017-05-29,70.0
73018,2017-06-05,140.0
73018,2017-06-12,38.0
73018,2017-06-19,144.0
73018,2017-06-26,15.0
73018,2017-07-03,51.0
73018,2017-07-10,94.0
73018,2017-07-17,9.0
73018,2017-07-24,358.0
73018,2017-07-31,5.0
73018,2017-08-07,69.0
73018,2017-08-14,19.0
73018,2017-08-21,57.0
73018,2017-08-28,10.0
73018,2017-09-04,247.0
73018,2017-09-11,42.0
73018,2017-09-18,8.0
73018,2017-09-25,42.0
73018,2017-10-02,19.0
73018,2017-10-09,68.0
73018,2017-10-16,122.0
73018,2017-10-23,104.0
73018,2017-10-30,89.0
73018,2017-11-06,76.0
73018,2017-11-13,112.0
73018,2017-11-20,19.0
73018,2017-11-27,68.0
73018,2017-12-04,21.0
73018,2017-12-11,42.0
73018,2017-12-18,9.0
73018,2017-12-25,58.0
73018,2018-01-01,17.0
73018,2018-01-08,134.0
73018,2018-01-15,20.0
73018,2018-01-22,219.0
73018,2018-01-29,85.0
73018,2018-02-05,71.0
73018,2018-02-12,8.0
73148,2012-12-31,0.0
73148,2013-01-07,0.0
73148,2013-01-14,0.0
73148,2013-01-21,0.0
73148,2013-01-28,0.0
73148,2013-02-04,0.0
73148,2013-02-11,0.0
73148,2013-02-18,0.0
73148,2013-02-25,0.0
73148,2013-03-04,0.0
73148,2013-03-11,0.0
73148,2013-03-18,0.0
73148,2013-03-25,0.0
73148,2013-04-01,0.0
73148,2013-04-08,0.0
73148,2013-04-15,0.0
73148,2013-04-22,0.0
73148,2013-04-29,0.0
73148,2013-05-06,0.0
73148,2013-05-13,0.0
73148,2013-05-20,0.0
73148,2013-05-27,0.0
73148,2013-06-03,0.0
73148,2013-06-10,0.0
73148,2013-06-17,0.0
73148,2013-06-24,0.0
73148,2013-07-01,0.0
73148,2013-07-08,0.0
73148,2013-07-15,0.0
73148,2013-07-22,0.0
73148,2013-07-29,0.0
73148,2013-08-05,0.0
73148,2013-08-12,0.0
73148,2013-08-19,0.0
73148,2013-08-26,0.0
73148,2013-09-02,0.0
73148,2013-09-09,0.0
73148,2013-09-16,0.0
73148,2013-09-23,0.0
73148,2013-09-30,0.0
73148,2013-10-07,0.0
73148,2013-10-14,0.0
73148,2013-10-21,0.0
73148,2013-10-28,0.0
73148,2013-11-04,0.0
73148,2013-11-11,0.0
73148,2013-11-18,0.0
73148,2013-11-25,0.0
73148,2013-12-02,0.0
73148,2013-12-09,0.0
73148,2013-12-16,0.0
73148,2013-12-23,0.0
73148,2013-12-30,0.0
73148,2014-01-06,0.0
73148,2014-01-13,0.0
73148,2014-01-20,0.0
73148,2014-01-27,0.0
73148,2014-02-03,0.0
73148,2014-02-10,0.0
73148,2014-02-17,0.0
73148,2014-02-24,0.0
73148,2014-03-03,0.0
73148,2014-03-10,0.0
73148,2014-03-17,0.0
73148,2014-03-24,0.0
73148,2014-03-31,0.0
73148,2014-04-07,0.0
73148,2014-04-14,0.0
73148,2014-04-21,0.0
73148,2014-04-28,0.0
73148,2014-05-05,0.0
73148,2014-05-12,0.0
73148,2014-05-19,0.0
73148,2014-05-26,0.0
73148,2014-06-02,0.0
73148,2014-06-09,0.0
73148,2014-06-16,0.0
73148,2014-06-23,0.0
73148,2014-06-30,0.0
73148,2014-07-07,0.0
73148,2014-07-14,0.0
73148,2014-07-21,0.0
73148,2014-07-28,0.0
73148,2014-08-04,0.0
73148,2014-08-11,0.0
73148,2014-08-18,0.0
73148,2014-08-25,0.0
73148,2014-09-01,0.0
73148,2014-09-08,0.0
73148,2014-09-15,0.0
73148,2014-09-22,0.0
73148,2014-09-29,0.0
73148,2014-10-06,0.0
73148,2014-10-13,0.0
73148,2014-10-20,0.0
73148,2014-10-27,0.0
73148,2014-11-03,0.0
73148,2014-11-10,0.0
73148,2014-11-17,0.0
73148,2014-11-24,0.0
73148,2014-12-01,0.0
73148,2014-12-08,0.0
73148,2014-12-15,0.0
73148,2014-12-22,0.0
73148,2014-12-29,0.0
73148,2015-01-05,0.0
73148,2015-01-12,0.0
73148,2015-01-19,0.0
73148,2015-01-26,0.0
73148,2015-02-02,0.0
73148,2015-02-09,0.0
73148,2015-02-16,0.0
73148,2015-02-23,0.0
73148,2015-03-02,0.0
73148,2015-03-09,0.0
73148,2015-03-16,0.0
73148,2015-03-23,0.0
73148,2015-03-30,0.0
73148,2015-04-06,0.0
73148,2015-04-13,0.0
73148,2015-04-20,0.0
73148,2015-04-27,0.0
73148,2015-05-04,0.0
73148,2015-05-11,0.0
73148,2015-05-18,0.0
73148,2015-05-25,0.0
73148,2015-06-01,0.0
73148,2015-06-08,0.0
73148,2015-06-15,0.0
73148,2015-06-22,0.0
73148,2015-06-29,0.0
73148,2015-07-06,0.0
73148,2015-07-13,0.0
73148,2015-07-20,0.0
73148,2015-07-27,0.0
73148,2015-08-03,0.0
73148,2015-08-10,0.0
73148,2015-08-17,0.0
73148,2015-08-24,0.0
73148,2015-08-31,0.0
73148,2015-09-07,0.0
73148,2015-09-14,0.0
73148,2015-09-21,0.0
73148,2015-09-28,0.0
73148,2015-10-05,0.0
73148,2015-10-12,0.0
73148,2015-10-19,0.0
73148,2015-10-26,0.0
73148,2015-11-02,0.0
73148,2015-11-09,0.0
73148,2015-11-16,0.0
73148,2015-11-23,0.0
73148,2015-11-30,0.0
73148,2015-12-07,0.0
73148,2015-12-14,0.0
73148,2015-12-21,0.0
73148,2015-12-28,0.0
73148,2016-01-04,0.0
73148,2016-01-11,0.0
73148,2016-01-18,0.0
73148,2016-01-25,0.0
73148,2016-02-01,0.0
73148,2016-02-08,0.0
73148,2016-02-15,0.0
73148,2016-02-22,0.0
73148,2016-02-29,0.0
73148,2016-03-07,0.0
73148,2016-03-14,0.0
73148,2016-03-21,0.0
73148,2016-03-28,0.0
73148,2016-04-04,0.0
73148,2016-04-11,0.0
73148,2016-04-18,0.0
73148,2016-04-25,0.0
73148,2016-05-02,0.0
73148,2016-05-09,0.0
73148,2016-05-16,0.0
73148,2016-05-23,0.0
73148,2016-05-30,0.0
73148,2016-06-06,0.0
73148,2016-06-13,0.0
73148,2016-06-20,0.0
73148,2016-06-27,0.0
73148,2016-07-04,0.0
73148,2016-07-11,0.0
73148,2016-07-18,0.0
73148,2016-07-25,0.0
73148,2016-08-01,0.0
73148,2016-08-08,0.0
73148,2016-08-15,0.0
73148,2016-08-22,0.0
73148,2016-08-29,0.0
73148,2016-09-05,0.0
73148,2016-09-12,0.0
73148,2016-09-19,0.0
73148,2016-09-26,0.0
73148,2016-10-03,0.0
73148,2016-10-10,0.0
73148,2016-10-17,0.0
73148,2016-10-24,0.0
73148,2016-10-31,0.0
73148,2016-11-07,0.0
73148,2016-11-14,0.0
73148,2016-11-21,154.0
73148,2016-11-28,48.0
73148,2016-12-05,10.0
73148,2016-12-12,44.0
73148,2016-12-19,2.0
73148,2016-12-26,9.0
73148,2017-01-02,42.0
73148,2017-01-09,49.0
73148,2017-01-16,34.0
73148,2017-01-23,12.0
73148,2017-01-30,70.0
73148,2017-02-06,47.0
73148,2017-02-13,24.0
73148,2017-02-20,38.0
73148,2017-02-27,54.0
73148,2017-03-06,16.0
73148,2017-03-13,11.0
73148,2017-03-20,81.0
73148,2017-03-27,201.0
73148,2017-04-03,7.0
73148,2017-04-10,6.0
73148,2017-04-17,50.0
73148,2017-04-24,19.0
73148,2017-05-01,24.0
73148,2017-05-08,19.0
73148,2017-05-15,20.0
73148,2017-05-22,11.0
73148,2017-05-29,19.0
73148,2017-06-05,69.0
73148,2017-06-12,27.0
73148,2017-06-19,110.0
73148,2017-06-26,22.0
73148,2017-07-03,17.0
73148,2017-07-10,102.0
73148,2017-07-17,10.0
73148,2017-07-24,100.0
73148,2017-07-31,4.0
73148,2017-08-07,7.0
73148,2017-08-14,3.0
73148,2017-08-21,46.0
73148,2017-08-28,3.0
73148,2017-09-04,7.0
73148,2017-09-11,11.0
73148,2017-09-18,8.0
73148,2017-09-25,12.0
73148,2017-10-02,11.0
73148,2017-10-09,10.0
73148,2017-10-16,21.0
73148,2017-10-23,26.0
73148,2017-10-30,33.0
73148,2017-11-06,7.0
73148,2017-11-13,86.0
73148,2017-11-20,15.0
73148,2017-11-27,81.0
73148,2017-12-04,24.0
73148,2017-12-11,13.0
73148,2017-12-18,2.0
73148,2017-12-25,133.0
73148,2018-01-01,13.0
73148,2018-01-08,111.0
73148,2018-01-15,27.0
73148,2018-01-22,123.0
73148,2018-01-29,46.0
73148,2018-02-05,16.0
73148,2018-02-12,6.0
73627,2012-12-31,22.0
73627,2013-01-07,17.0
73627,2013-01-14,86.0
73627,2013-01-21,206.0
73627,2013-01-28,3.0
73627,2013-02-04,50.0
73627,2013-02-11,5.0
73627,2013-02-18,35.0
73627,2013-02-25,96.0
73627,2013-03-04,24.0
73627,2013-03-11,6.0
73627,2013-03-18,0.0
73627,2013-03-25,26.0
73627,2013-04-01,30.0
73627,2013-04-08,11.0
73627,2013-04-15,6.0
73627,2013-04-22,2.0
73627,2013-04-29,21.0
73627,2013-05-06,37.0
73627,2013-05-13,12.0
73627,2013-05-20,38.0
73627,2013-05-27,22.0
73627,2013-06-03,32.0
73627,2013-06-10,52.0
73627,2013-06-17,17.0
73627,2013-06-24,6.0
73627,2013-07-01,104.0
73627,2013-07-08,84.0
73627,2013-07-15,3.0
73627,2013-07-22,71.0
73627,2013-07-29,49.0
73627,2013-08-05,98.0
73627,2013-08-12,46.0
73627,2013-08-19,86.0
73627,2013-08-26,125.0
73627,2013-09-02,23.0
73627,2013-09-09,8.0
73627,2013-09-16,67.0
73627,2013-09-23,83.0
73627,2013-09-30,153.0
73627,2013-10-07,39.0
73627,2013-10-14,48.0
73627,2013-10-21,213.0
73627,2013-10-28,104.0
73627,2013-11-04,56.0
73627,2013-11-11,54.0
73627,2013-11-18,73.0
73627,2013-11-25,24.0
73627,2013-12-02,366.0
73627,2013-12-09,59.0
73627,2013-12-16,96.0
73627,2013-12-23,54.0
73627,2013-12-30,434.0
73627,2014-01-06,46.0
73627,2014-01-13,31.0
73627,2014-01-20,88.0
73627,2014-01-27,384.0
73627,2014-02-03,9.0
73627,2014-02-10,240.0
73627,2014-02-17,24.0
73627,2014-02-24,132.0
73627,2014-03-03,484.0
73627,2014-03-10,40.0
73627,2014-03-17,14.0
73627,2014-03-24,20.0
73627,2014-03-31,392.0
73627,2014-04-07,141.0
73627,2014-04-14,31.0
73627,2014-04-21,98.0
73627,2014-04-28,11.0
73627,2014-05-05,83.0
73627,2014-05-12,600.0
73627,2014-05-19,236.0
73627,2014-05-26,126.0
73627,2014-06-02,412.0
73627,2014-06-09,73.0
73627,2014-06-16,106.0
73627,2014-06-23,65.0
73627,2014-06-30,24.0
73627,2014-07-07,38.0
73627,2014-07-14,32.0
73627,2014-07-21,159.0
73627,2014-07-28,68.0
73627,2014-08-04,148.0
73627,2014-08-11,24.0
73627,2014-08-18,102.0
73627,2014-08-25,123.0
73627,2014-09-01,22.0
73627,2014-09-08,25.0
73627,2014-09-15,90.0
73627,2014-09-22,38.0
73627,2014-09-29,144.0
73627,2014-10-06,57.0
73627,2014-10-13,39.0
73627,2014-10-20,48.0
73627,2014-10-27,25.0
73627,2014-11-03,31.0
73627,2014-11-10,871.0
73627,2014-11-17,453.0
73627,2014-11-24,692.0
73627,2014-12-01,44.0
73627,2014-12-08,49.0
73627,2014-12-15,23.0
73627,2014-12-22,32.0
73627,2014-12-29,42.0
73627,2015-01-05,820.0
73627,2015-01-12,40.0
73627,2015-01-19,106.0
73627,2015-01-26,56.0
73627,2015-02-02,679.0
73627,2015-02-09,67.0
73627,2015-02-16,19.0
73627,2015-02-23,51.0
73627,2015-03-02,67.0
73627,2015-03-09,25.0
73627,2015-03-16,40.0
73627,2015-03-23,20.0
73627,2015-03-30,66.0
73627,2015-04-06,62.0
73627,2015-04-13,64.0
73627,2015-04-20,42.0
73627,2015-04-27,70.0
73627,2015-05-04,85.0
73627,2015-05-11,81.0
73627,2015-05-18,33.0
73627,2015-05-25,67.0
73627,2015-06-01,451.0
73627,2015-06-08,80.0
73627,2015-06-15,86.0
73627,2015-06-22,55.0
73627,2015-06-29,55.0
73627,2015-07-06,105.0
73627,2015-07-13,110.0
73627,2015-07-20,59.0
73627,2015-07-27,71.0
73627,2015-08-03,163.0
73627,2015-08-10,630.0
73627,2015-08-17,153.0
73627,2015-08-24,105.0
73627,2015-08-31,30.0
73627,2015-09-07,40.0
73627,2015-09-14,231.0
73627,2015-09-21,120.0
73627,2015-09-28,471.0
73627,2015-10-05,76.0
73627,2015-10-12,300.0
73627,2015-10-19,79.0
73627,2015-10-26,1074.0
73627,2015-11-02,202.0
73627,2015-11-09,181.0
73627,2015-11-16,339.0
73627,2015-11-23,50.0
73627,2015-11-30,142.0
73627,2015-12-07,256.0
73627,2015-12-14,537.0
73627,2015-12-21,582.0
73627,2015-12-28,411.0
73627,2016-01-04,380.0
73627,2016-01-11,350.0
73627,2016-01-18,142.0
73627,2016-01-25,246.0
73627,2016-02-01,214.0
73627,2016-02-08,35.0
73627,2016-02-15,314.0
73627,2016-02-22,244.0
73627,2016-02-29,792.0
73627,2016-03-07,115.0
73627,2016-03-14,194.0
73627,2016-03-21,275.0
73627,2016-03-28,132.0
73627,2016-04-04,144.0
73627,2016-04-11,193.0
73627,2016-04-18,280.0
73627,2016-04-25,99.0
73627,2016-05-02,197.0
73627,2016-05-09,186.0
73627,2016-05-16,439.0
73627,2016-05-23,246.0
73627,2016-05-30,695.0
73627,2016-06-06,384.0
73627,2016-06-13,110.0
73627,2016-06-20,317.0
73627,2016-06-27,64.0
73627,2016-07-04,444.0
73627,2016-07-11,41.0
73627,2016-07-18,984.0
73627,2016-07-25,51.0
73627,2016-08-01,599.0
73627,2016-08-08,75.0
73627,2016-08-15,168.0
73627,2016-08-22,97.0
73627,2016-08-29,439.0
73627,2016-09-05,101.0
73627,2016-09-12,777.0
73627,2016-09-19,77.0
73627,2016-09-26,152.0
73627,2016-10-03,187.0
73627,2016-10-10,544.0
73627,2016-10-17,61.0
73627,2016-10-24,195.0
73627,2016-10-31,217.0
73627,2016-11-07,356.0
73627,2016-11-14,87.0
73627,2016-11-21,285.0
73627,2016-11-28,121.0
73627,2016-12-05,602.0
73627,2016-12-12,274.0
73627,2016-12-19,329.0
73627,2016-12-26,100.0
73627,2017-01-02,135.0
73627,2017-01-09,43.0
73627,2017-01-16,1049.0
73627,2017-01-23,918.0
73627,2017-01-30,109.0
73627,2017-02-06,100.0
73627,2017-02-13,385.0
73627,2017-02-20,72.0
73627,2017-02-27,126.0
73627,2017-03-06,316.0
73627,2017-03-13,27.0
73627,2017-03-20,222.0
73627,2017-03-27,429.0
73627,2017-04-03,80.0
73627,2017-04-10,99.0
73627,2017-04-17,288.0
73627,2017-04-24,224.0
73627,2017-05-01,21.0
73627,2017-05-08,596.0
73627,2017-05-15,64.0
73627,2017-05-22,17.0
73627,2017-05-29,89.0
73627,2017-06-05,511.0
73627,2017-06-12,112.0
73627,2017-06-19,235.0
73627,2017-06-26,179.0
73627,2017-07-03,245.0
73627,2017-07-10,244.0
73627,2017-07-17,16.0
73627,2017-07-24,385.0
73627,2017-07-31,279.0
73627,2017-08-07,258.0
73627,2017-08-14,24.0
73627,2017-08-21,58.0
73627,2017-08-28,80.0
73627,2017-09-04,103.0
73627,2017-09-11,40.0
73627,2017-09-18,167.0
73627,2017-09-25,106.0
73627,2017-10-02,1015.0
73627,2017-10-09,134.0
73627,2017-10-16,195.0
73627,2017-10-23,129.0
73627,2017-10-30,547.0
73627,2017-11-06,110.0
73627,2017-11-13,384.0
73627,2017-11-20,388.0
73627,2017-11-27,982.0
73627,2017-12-04,76.0
73627,2017-12-11,50.0
73627,2017-12-18,16.0
73627,2017-12-25,49.0
73627,2018-01-01,38.0
73627,2018-01-08,316.0
73627,2018-01-15,212.0
73627,2018-01-22,337.0
73627,2018-01-29,133.0
73627,2018-02-05,775.0
73627,2018-02-12,66.0
73723,2012-12-31,25.0
